frame,keypoints,Timestamp,Annotation
156,"[[[660.2960205078125, 101.36283874511719], [672.0861206054688, 90.5369873046875], [648.3422241210938, 91.57168579101562], [689.7938232421875, 100.72909545898438], [633.3477172851562, 104.40397644042969], [716.5604248046875, 169.18821716308594], [605.5787353515625, 171.91815185546875], [773.2550659179688, 231.4597930908203], [554.4039916992188, 234.86526489257812], [780.7374877929688, 240.787841796875], [565.6195678710938, 242.6292724609375], [674.4073486328125, 331.29595947265625], [611.3749389648438, 329.8294677734375], [637.8936767578125, 472.1126403808594], [616.5289916992188, 469.8448486328125], [619.8193969726562, 608.135498046875], [629.1240844726562, 607.4087524414062]]]",5.2,Sudden dip in HRV observed
157,"[[[660.4990234375, 101.81671142578125], [672.375, 90.9888916015625], [648.5428466796875, 91.9268798828125], [690.1054077148438, 101.14132690429688], [633.354248046875, 104.57777404785156], [716.8246459960938, 169.62423706054688], [605.2654418945312, 172.22061157226562], [773.6035766601562, 231.99822998046875], [554.1494140625, 235.23974609375], [780.8450927734375, 240.53707885742188], [565.0482177734375, 242.2808837890625], [674.9270629882812, 332.21417236328125], [611.33349609375, 330.6829833984375], [638.8187255859375, 472.44775390625], [615.62109375, 469.981689453125], [621.3488159179688, 608.2424926757812], [628.291259765625, 607.05859375]]]",5.233333333333333,
158,"[[[661.074951171875, 101.17080688476562], [672.96533203125, 90.5062255859375], [648.96826171875, 91.38174438476562], [690.3345336914062, 101.27749633789062], [633.2501831054688, 104.66319274902344], [716.2903442382812, 169.8382110595703], [604.910888671875, 172.72183227539062], [773.1317138671875, 231.5630340576172], [553.533935546875, 235.77523803710938], [780.621826171875, 240.05838012695312], [565.8016357421875, 242.32992553710938], [674.702880859375, 331.6679992675781], [611.262939453125, 330.2993469238281], [638.1453857421875, 472.0636901855469], [615.5420532226562, 469.69854736328125], [621.6370239257812, 607.8853759765625], [628.764404296875, 606.546142578125]]]",5.266666666666667,
159,"[[[660.734375, 100.93560791015625], [672.5450439453125, 90.25584411621094], [648.6351318359375, 91.23117065429688], [689.8969116210938, 101.016845703125], [633.0422973632812, 104.63632202148438], [716.33984375, 169.8966827392578], [604.7471313476562, 172.6384735107422], [773.333251953125, 232.32559204101562], [553.54736328125, 235.72802734375], [780.3402099609375, 240.21466064453125], [565.3446044921875, 242.18487548828125], [674.6307373046875, 331.2474365234375], [611.0965576171875, 329.7469482421875], [637.5963745117188, 471.6882629394531], [614.8233032226562, 469.1458740234375], [621.6490478515625, 607.0410766601562], [628.9229125976562, 605.8775024414062]]]",5.3,Sudden dip in AF3 EEG channel
160,"[[[660.717529296875, 100.86181640625], [672.5074462890625, 90.14656066894531], [648.572265625, 91.22134399414062], [689.9476928710938, 100.849365234375], [633.0579833984375, 104.72402954101562], [716.3929443359375, 169.72976684570312], [604.85009765625, 172.56829833984375], [773.0928955078125, 232.2227783203125], [553.4448852539062, 235.55307006835938], [780.1962890625, 240.134765625], [566.13818359375, 242.02981567382812], [674.6900634765625, 330.74542236328125], [611.2067260742188, 329.3428955078125], [637.8170776367188, 470.76715087890625], [615.34814453125, 468.40960693359375], [622.5861206054688, 605.8991088867188], [630.1539306640625, 605.2321166992188]]]",5.333333333333333,Sudden dip in AF3 EEG channel
161,"[[[660.7291870117188, 100.69549560546875], [672.551513671875, 89.993896484375], [648.5621337890625, 91.08273315429688], [690.01318359375, 100.68949890136719], [632.9380493164062, 104.60205078125], [716.0865478515625, 169.5240478515625], [604.9026489257812, 172.16952514648438], [773.1824951171875, 232.0059814453125], [553.8140869140625, 234.85134887695312], [780.2484130859375, 240.16278076171875], [565.95751953125, 241.82192993164062], [673.95947265625, 330.6509094238281], [610.7130126953125, 329.20611572265625], [638.0337524414062, 470.215576171875], [615.991455078125, 467.76434326171875], [624.0208129882812, 605.3390502929688], [631.6328125, 604.6907348632812]]]",5.366666666666666,Sudden dip in AF3 EEG channel
162,"[[[660.626708984375, 100.55914306640625], [672.4466552734375, 89.85205078125], [648.4632568359375, 90.91191101074219], [689.8943481445312, 100.39959716796875], [632.84375, 104.20761108398438], [715.5457153320312, 169.141357421875], [605.2984619140625, 171.54318237304688], [772.5791015625, 231.16183471679688], [554.4124755859375, 233.56930541992188], [780.6759643554688, 239.95361328125], [565.5477294921875, 241.2152099609375], [673.7376098632812, 330.77093505859375], [611.0665283203125, 329.26910400390625], [638.1947021484375, 470.3741760253906], [616.6278686523438, 467.8841857910156], [624.2669067382812, 605.0511474609375], [631.8707275390625, 604.4393920898438]]]",5.4,Sudden dip in AF3 EEG channel
163,"[[[660.4644775390625, 100.3167724609375], [672.2380981445312, 89.62066650390625], [648.2930908203125, 90.72805786132812], [689.6307373046875, 100.20278930664062], [632.7608642578125, 104.15927124023438], [714.99658203125, 168.87086486816406], [605.5196533203125, 171.66395568847656], [771.9685668945312, 230.5998992919922], [554.2799682617188, 233.72396850585938], [780.5061645507812, 240.10690307617188], [565.3211669921875, 241.11065673828125], [673.4476318359375, 330.1245422363281], [611.4376220703125, 328.7704772949219], [636.631591796875, 470.23651123046875], [616.7451171875, 468.01544189453125], [622.9637451171875, 604.554931640625], [632.4219360351562, 604.09033203125]]]",5.433333333333334,Sudden dip in AF3 EEG channel
164,"[[[660.3531494140625, 100.16346740722656], [672.12255859375, 89.39627075195312], [648.1273193359375, 90.57864379882812], [689.55078125, 99.88153076171875], [632.5579223632812, 104.045654296875], [714.82958984375, 168.5206298828125], [605.6473999023438, 171.45498657226562], [771.8353881835938, 230.54136657714844], [554.2709350585938, 233.6370849609375], [780.3823852539062, 240.15887451171875], [565.2967529296875, 240.71786499023438], [673.6240234375, 328.8524169921875], [611.8659057617188, 327.5357666015625], [635.5183715820312, 468.7872314453125], [616.2335815429688, 466.6553955078125], [623.3455810546875, 603.433349609375], [633.3056640625, 603.1642456054688]]]",5.466666666666667,
165,"[[[660.0338134765625, 100.25752258300781], [671.7758178710938, 89.46641540527344], [647.91943359375, 90.7225341796875], [689.3360595703125, 99.78408813476562], [632.6178588867188, 104.13009643554688], [714.9405517578125, 168.45765686035156], [605.5112915039062, 171.3565216064453], [771.94873046875, 231.16928100585938], [554.221435546875, 233.63436889648438], [780.7638549804688, 241.00808715820312], [564.9308471679688, 240.90057373046875], [674.0491333007812, 327.16827392578125], [612.01806640625, 325.7880859375], [634.9031982421875, 467.4220275878906], [614.2799682617188, 465.2563171386719], [625.650634765625, 601.4285888671875], [634.0440673828125, 601.3431396484375]]]",5.5,"HRV elevation observed, which might correlate with relaxation or recovery."
166,"[[[659.9796142578125, 100.32247924804688], [671.7852783203125, 89.48587036132812], [647.8900756835938, 90.82098388671875], [689.4673461914062, 99.6990966796875], [632.661865234375, 104.31051635742188], [714.9832763671875, 168.04397583007812], [605.6868286132812, 171.22665405273438], [772.7679443359375, 231.08514404296875], [554.0031127929688, 233.7578125], [781.0430297851562, 241.10617065429688], [564.6820678710938, 241.2376708984375], [674.8526000976562, 324.6070556640625], [613.0681762695312, 323.24578857421875], [632.6439819335938, 464.7643127441406], [612.9002685546875, 462.4371643066406], [628.7803344726562, 599.94384765625], [638.1544189453125, 599.6614990234375]]]",5.533333333333333,"HRV elevation observed, which might correlate with relaxation or recovery."
167,"[[[660.1001586914062, 100.55621337890625], [671.9852294921875, 89.8150634765625], [648.2140502929688, 91.1048583984375], [689.5265502929688, 100.21929931640625], [632.9559936523438, 104.82368469238281], [714.8829345703125, 167.98822021484375], [605.136474609375, 171.73292541503906], [774.5777587890625, 230.81292724609375], [553.7853393554688, 234.45266723632812], [780.5963134765625, 240.61181640625], [565.3761596679688, 241.201416015625], [676.1597290039062, 322.77728271484375], [614.1596069335938, 321.58056640625], [631.0702514648438, 462.1907653808594], [611.9528198242188, 459.558349609375], [635.931640625, 597.619140625], [646.6845092773438, 596.2174072265625]]]",5.566666666666666,"HRV elevation observed, which might correlate with relaxation or recovery."
168,"[[[660.448974609375, 101.4013671875], [672.5599365234375, 90.64007568359375], [648.687255859375, 91.75282287597656], [690.3192749023438, 100.90219116210938], [633.504150390625, 105.15823364257812], [714.63720703125, 168.67324829101562], [605.4463500976562, 172.23199462890625], [774.4398803710938, 231.90957641601562], [553.8739624023438, 235.71340942382812], [780.6805419921875, 240.32318115234375], [565.3218994140625, 242.09683227539062], [677.0486450195312, 322.4698486328125], [615.411865234375, 321.1838684082031], [629.9930419921875, 460.2530822753906], [611.0895385742188, 457.0856018066406], [641.7986450195312, 596.3021240234375], [652.6399536132812, 594.0594482421875]]]",5.6,"HRV elevation observed, which might correlate with relaxation or recovery."
169,"[[[660.3614501953125, 101.8922119140625], [672.5187377929688, 91.20411682128906], [648.8179321289062, 92.25030517578125], [690.33251953125, 101.1395263671875], [633.6658935546875, 105.27760314941406], [713.6083984375, 168.67071533203125], [605.16357421875, 172.07791137695312], [774.0067749023438, 231.66213989257812], [554.32861328125, 234.9891357421875], [780.60986328125, 240.4970703125], [565.1653442382812, 241.74993896484375], [676.4069213867188, 321.9208068847656], [615.0015258789062, 320.6082458496094], [629.38330078125, 456.58526611328125], [609.4903564453125, 453.16180419921875], [648.1983642578125, 588.9046020507812], [657.1425170898438, 586.1529541015625]]]",5.633333333333334,"HRV elevation observed, which might correlate with relaxation or recovery."
170,"[[[660.3671264648438, 101.76683044433594], [672.5994873046875, 91.19949340820312], [648.8570556640625, 92.1517333984375], [690.4073486328125, 101.3948974609375], [633.5204467773438, 105.32623291015625], [713.042724609375, 169.05267333984375], [604.4594116210938, 172.02357482910156], [772.43408203125, 232.38613891601562], [554.0201416015625, 234.76025390625], [780.7672119140625, 241.12307739257812], [565.1409301757812, 241.31427001953125], [676.4935913085938, 321.6809997558594], [614.587890625, 320.4141540527344], [631.5211181640625, 455.8284606933594], [608.7200927734375, 452.547119140625], [653.6315307617188, 587.2540283203125], [658.1482543945312, 584.8348388671875]]]",5.666666666666667,"HRV elevation observed, which might correlate with relaxation or recovery."
171,"[[[660.2967529296875, 101.25057983398438], [672.655517578125, 90.8055419921875], [648.74072265625, 91.70669555664062], [690.4605712890625, 101.30462646484375], [633.066650390625, 105.16020202636719], [712.3528442382812, 168.87478637695312], [603.1470336914062, 172.01962280273438], [771.0516357421875, 232.30435180664062], [552.7843017578125, 235.020751953125], [781.5331420898438, 241.71270751953125], [564.65576171875, 241.40301513671875], [676.7782592773438, 319.7298583984375], [614.2318115234375, 318.8167419433594], [633.7991333007812, 454.0068054199219], [608.696533203125, 451.24725341796875], [659.7035522460938, 585.1401977539062], [661.155029296875, 583.214599609375]]]",5.7,"HRV elevation observed, which might correlate with relaxation or recovery."
172,"[[[659.6591796875, 100.66802978515625], [672.2214965820312, 90.23587036132812], [648.0693969726562, 91.23843383789062], [690.519775390625, 100.74971008300781], [632.4478759765625, 104.89598083496094], [711.5565795898438, 168.67156982421875], [601.8643798828125, 172.53704833984375], [768.7021484375, 231.83248901367188], [552.8311157226562, 235.37738037109375], [781.8851928710938, 242.5567626953125], [563.52978515625, 241.56143188476562], [676.2033081054688, 318.968994140625], [612.8860473632812, 318.70806884765625], [638.039306640625, 452.40167236328125], [609.31103515625, 450.84375], [668.7748413085938, 581.2769775390625], [666.0418701171875, 580.7868041992188]]]",5.733333333333333,"HRV elevation observed, which might correlate with relaxation or recovery."
173,"[[[659.5889892578125, 99.3798828125], [672.4281616210938, 88.96554565429688], [647.7599487304688, 89.723388671875], [691.0827026367188, 99.92919921875], [631.9490356445312, 103.56002807617188], [712.2767333984375, 169.486572265625], [601.1021118164062, 172.5033416748047], [767.105224609375, 232.12454223632812], [552.2403564453125, 236.10391235351562], [782.509765625, 242.6842041015625], [566.5157470703125, 243.42605590820312], [680.0650634765625, 318.3782653808594], [615.0439453125, 318.6454162597656], [649.9608154296875, 453.4637145996094], [610.22314453125, 452.1490478515625], [690.2908325195312, 581.3484497070312], [670.8490600585938, 581.159912109375]]]",5.766666666666667,"HRV elevation observed, which might correlate with relaxation or recovery."
174,"[[[659.3635864257812, 98.14120483398438], [671.81982421875, 87.63375854492188], [647.6671752929688, 88.52333068847656], [690.359375, 98.2874755859375], [632.2446899414062, 102.13104248046875], [712.1318359375, 168.69259643554688], [600.9862670898438, 171.0463104248047], [764.0960693359375, 232.47109985351562], [551.0601806640625, 235.2677001953125], [782.3526000976562, 242.30636596679688], [566.513671875, 244.34881591796875], [681.7047729492188, 317.86651611328125], [615.5836791992188, 318.33905029296875], [656.767822265625, 454.0453186035156], [609.2619018554688, 453.4097595214844], [699.0899658203125, 579.4827270507812], [666.7218017578125, 581.4041748046875]]]",5.8,"HRV elevation observed, which might correlate with relaxation or recovery."
175,"[[[658.8794555664062, 96.7578125], [671.2989501953125, 86.27668762207031], [647.4321899414062, 86.94349670410156], [690.362060546875, 96.98013305664062], [632.397216796875, 100.18960571289062], [713.0083618164062, 168.0379638671875], [600.429931640625, 169.81906127929688], [760.986083984375, 232.80148315429688], [550.506591796875, 235.37240600585938], [780.9152221679688, 241.61419677734375], [567.100341796875, 244.83615112304688], [684.2564086914062, 318.720458984375], [615.7142944335938, 319.48614501953125], [667.6105346679688, 454.9368591308594], [609.592529296875, 455.0832214355469], [706.9609375, 580.1533203125], [659.103759765625, 583.0850219726562]]]",5.833333333333333,"HRV elevation observed, which might correlate with relaxation or recovery."
